train_loss,valid_loss
33175168.0,33311528.0
31309232.0,32565964.0
30607938.0,31723568.0
29816000.0,30886604.0
29029216.0,30113540.0
28303464.0,29439804.0
27673380.0,28872808.0
27145984.0,28398100.0
26706544.0,27993092.0
26332800.0,27638326.0
26006066.0,27320504.0
25713808.0,27030430.0
25447364.0,26761070.0
25200124.0,26507214.0
24967268.0,26265384.0
24745608.0,26033362.0
24533100.0,25809654.0
24328342.0,25593154.0
24130262.0,25382912.0
23937900.0,25178034.0
23750336.0,24977676.0
23566668.0,24781048.0
23386050.0,24587482.0
23207734.0,24396442.0
23031126.0,24207484.0
22855746.0,24020168.0
22681150.0,23833940.0
22506782.0,23648228.0
22332042.0,23462706.0
22156510.0,23277700.0
21980366.0,23094512.0
21804830.0,22915236.0
21632162.0,22741228.0
21464340.0,22571136.0
21300914.0,22401840.0
21139344.0,22231124.0
20977430.0,22058240.0
20814212.0,21883244.0
20649516.0,21706408.0
20483486.0,21528002.0
20316366.0,21348310.0
20148516.0,21167962.0
19980642.0,20988312.0
19813996.0,20811258.0
19649970.0,20638038.0
19489068.0,20468300.0
19330474.0,20300836.0
19172946.0,20134652.0
19015718.0,19969298.0
18858570.0,19804690.0
18701624.0,19640960.0
18545148.0,19478360.0
18389498.0,19317196.0
18235086.0,19157758.0
18082296.0,19000146.0
17931384.0,18844094.0
17782256.0,18688942.0
17634486.0,18533946.0
17487484.0,18378728.0
17340896.0,18223458.0
17194768.0,18068696.0
17049418.0,17914998.0
16905200.0,17762660.0
16762277.0,17611690.0
16620609.0,17461934.0
16480050.0,17313218.0
16340447.0,17165412.0
16201695.0,17018472.0
16063760.0,16872414.0
15926672.0,16727303.0
15790513.0,16583234.0
15655374.0,16440279.0
15521331.0,16298461.0
15388402.0,16157748.0
15256538.0,16018068.0
15125646.0,15879349.0
14995629.0,15741559.0
14866433.0,15604710.0
14738056.0,15468856.0
14610539.0,15334043.0
14483930.0,15200276.0
14358242.0,15067516.0
14233448.0,14935682.0
14109487.0,14804690.0
13986294.0,14674488.0
13863838.0,14545085.0
13742136.0,14416542.0
13621245.0,14288942.0
13501219.0,14162316.0
13382060.0,14036649.0
13263707.0,13911895.0
13146087.0,13788074.0
13029203.0,13665236.0
12913119.0,13543381.0
12797887.0,13422382.0
12683469.0,13302077.0
12569789.0,13182407.0
12456825.0,13063465.0
12344634.0,12945418.0
12233279.0,12828362.0
12122723.0,12712343.0
12012906.0,12597389.0
11903865.0,12483458.0
11795683.0,12370347.0
11688339.0,12257889.0
11581774.0,12146145.0
11476023.0,12035371.0
11371160.0,11925737.0
11267151.0,11817267.0
11163958.0,11709860.0
11061644.0,11603289.0
10960217.0,11497390.0
10859611.0,11392284.0
10759865.0,11288189.0
10661004.0,11185120.0
10562956.0,11082990.0
10465746.0,10981634.0
10369379.0,10880970.0
10273791.0,10781108.0
10179007.0,10682108.0
10085007.0,10583906.0
9991745.0,10486459.0
9899247.0,10389737.0
9807467.0,10293769.0
9716396.0,10198551.0
9626039.0,10103994.0
9536355.0,10010125.0
9447360.0,9916992.0
9359033.0,9824603.0
9271364.0,9732884.0
9184363.0,9641752.0
9098007.0,9551284.0
9012312.0,9461554.0
8927259.0,9372540.0
8842855.0,9284128.0
8759094.0,9196284.0
8675969.0,9109105.0
8593484.0,9022643.0
8511628.0,8936846.0
8430401.0,8851616.0
8349800.5,8766962.0
8269819.0,8682971.0
8190456.0,8599670.0
8111706.5,8516997.0
8033568.0,8434890.0
7956037.5,8353377.5
7879111.0,8272523.5
7802785.5,8192335.0
7727058.5,8112762.5
7651928.5,8033764.5
7577389.5,7955369.5
7503442.0,7877621.0
7430081.0,7800521.0
7357302.0,7724028.5
7285107.0,7648116.5
7213489.5,7572801.0
7142446.5,7498115.5
7071974.5,7424058.5
7002070.5,7350599.5
6932731.0,7277717.0
6863953.0,7205415.5
6795732.5,7133724.0
6728067.0,7062640.0
6660952.5,6992140.0
6594384.0,6922205.5
6528362.5,6852837.0
6462881.0,6784051.5
6397939.0,6715850.5
6333532.0,6648218.0
6269656.5,6581136.5
6206310.5,6514602.5
6143490.5,6448624.0
6081192.0,6383206.5
6019413.5,6318338.5
5958151.0,6254008.0
5897402.5,6190207.0
5837163.0,6126939.5
5777432.0,6064208.5
5718203.5,6002010.5
5659476.0,5940338.0
5601246.5,5879178.0
5543510.5,5818533.0
5486266.5,5758403.5
5429510.5,5698793.0
5373240.0,5639694.0
5317452.5,5581098.0
5262143.5,5523001.0
5207310.5,5465404.0
5152951.5,5408307.5
5099063.5,5351709.5
5045641.5,5295603.0
4992685.5,5239983.0
4940189.0,5184846.0
4888152.5,5130192.0
4836569.5,5076021.0
4785440.5,5022327.0
4734759.5,4969107.0
4684526.0,4916355.0
4634737.0,4864068.5
4585387.5,4812245.0
4536475.5,4760884.5
4487998.5,4709983.5
4439954.5,4659535.0
4392338.5,4609535.5
4345149.0,4559984.5
4298383.5,4510878.5
4252038.5,4462215.5
4206110.5,4413991.5
4160598.75,4366203.5
4115498.0,4318847.0
4070806.75,4271919.5
4026521.75,4225419.5
3982641.0,4179344.75
3939160.75,4133691.75
3896079.0,4088457.25
3853392.5,4043635.5
3811097.75,3999226.25
3769193.75,3955228.0
3727676.75,3911637.0
3686544.25,3868450.5
3645793.5,3825664.25
3605421.5,3783275.5
3565425.25,3741283.0
3525803.75,3699683.0
3486553.25,3658473.75
3447670.5,3617652.0
3409153.5,3577215.25
3370999.5,3537159.0
3333206.0,3497481.5
3295770.25,3458180.75
3258689.75,3419252.5
3221960.75,3380696.25
3185582.75,3342508.75
3149552.5,3304685.75
3113867.0,3267224.25
3078523.5,3230123.75
3043520.0,3193380.75
3008854.5,3156991.5
2974522.75,3120954.75
2940523.75,3085267.25
2906855.5,3049924.75
2873513.0,3014926.75
2840495.5,2980271.0
2807801.5,2945952.5
2775426.25,2911973.0
2743370.0,2878324.5
2711627.0,2845008.0
2680197.75,2812019.75
2649078.5,2779357.5
2618267.25,2747017.5
2587760.75,2715001.5
2557559.0,2683301.5
2527655.5,2651919.5
2498052.5,2620850.0
2468745.0,2590091.75
2439731.25,2559641.5
2411008.0,2529499.5
2382576.25,2499659.25
2354429.0,2470122.5
2326567.5,2440884.0
2298988.25,2411942.25
2271688.75,2383293.75
2244666.5,2354937.5
2217920.75,2326870.25
2191447.25,2299092.0
2165246.25,2271596.75
2139312.5,2244385.0
2113647.0,2217453.25
2088245.625,2190799.0
2063106.75,2164420.0
2038227.625,2138315.0
2013607.0,2112480.5
1989241.5,2086915.5
1965130.375,2061617.875
1941271.625,2036583.75
1917661.5,2011812.25
1894299.5,1987300.125
1871182.625,1963046.625
1848309.625,1939048.75
1825678.125,1915304.75
1803285.625,1891810.875
1781129.5,1868567.0
1759209.5,1845570.625
1737523.25,1822819.5
1716068.0,1800310.375
1694841.625,1778042.875
1673843.5,1756013.75
1653070.125,1734220.875
1632519.75,1712663.375
1612191.375,1691338.5
1592082.375,1670243.5
1572191.25,1649377.125
1552515.625,1628737.375
1533053.875,1608323.125
1513804.125,1588130.0
1494764.375,1568158.0
1475932.75,1548404.875
1457307.75,1528867.625
1438886.75,1509546.0
1420669.0,1490437.25
1402652.5,1471539.75
1384834.875,1452850.25
1367213.625,1434368.5
1349788.875,1416091.75
1332557.5,1398018.875
1315518.5,1380146.75
1298669.375,1362475.5
1282009.125,1345001.125
1265535.375,1327722.25
1249246.125,1310638.5
1233141.0,1293747.375
1217217.125,1277047.25
1201473.875,1260535.625
1185908.5,1244211.75
1170520.375,1228073.375
1155306.75,1212118.125
1140266.25,1196345.625
1125398.25,1180753.125
1110699.875,1165338.75
1096169.75,1150102.0
1081806.875,1135039.625
1067609.375,1120151.625
1053576.25,1105434.875
1039704.8125,1090888.25
1025993.875,1076510.75
1012442.4375,1062298.75
999047.6875,1048253.6875
985810.25,1034371.25
972726.3125,1020652.0625
959796.0625,1007092.75
947017.0,993693.25
934388.75,980451.1875
921908.875,967364.4375
909575.875,954432.3125
897388.3125,941653.5625
885345.6875,929025.8125
873445.6875,916547.6875
861686.9375,904218.5625
850068.75,892035.5625
838588.3125,879998.5625
827245.875,868106.0625
816039.5625,856355.0
804967.1875,844746.25
794028.5,833276.625
783221.4375,821945.125
772544.5625,810750.5625
761996.9375,799691.8125
751577.625,788767.5625
741284.75,777975.5
731117.0,767315.1875
721073.125,756785.125
711152.5625,746383.125
701352.625,736109.125
691673.3125,725961.0
682112.8125,715937.4375
672670.0625,706037.25
663343.625,696259.1875
654132.375,686602.0625
645035.8125,677064.9375
636052.0,667645.25
627179.1875,658343.25
618417.1875,649157.0
609764.625,640085.25
601220.125,631127.75
592783.375,622281.625
584451.75,613546.6875
576224.875,604922.375
568102.375,596405.9375
560081.5625,587997.5
552162.75,579695.8125
544344.3125,571498.75
536624.875,563405.5
529003.4375,555415.75
521479.46875,547527.75
514051.46875,539740.3125
506718.5,532052.375
499479.375,524463.0
492333.34375,516971.34375
485279.0625,509575.75
478315.6875,502275.375
471442.3125,495069.5
464657.84375,487956.9375
457961.3125,480936.0
451351.375,474006.375
444827.59375,467167.0625
438389.0625,460417.0
432034.53125,453754.90625
425763.15625,447179.59375
419573.4375,440691.125
413465.59375,434287.75
407438.125,427968.0625
401489.5,421731.59375
395619.46875,415578.15625
389827.5625,409505.28125
384112.03125,403513.0625
378472.34375,397600.15625
372907.71875,391766.21875
367417.375,386009.4375
361999.625,380329.90625
356655.0,374725.875
351381.59375,369197.28125
346179.375,363742.84375
341046.6875,358361.1875
335983.25,353052.0625
330987.71875,347815.0625
326060.3125,342648.15625
321199.09375,337552.0
316404.3125,332524.28125
311674.375,327564.4375
307008.4375,322672.78125
302406.6875,317847.15625
297867.40625,313088.375
293390.90625,308394.21875
288975.34375,303763.9375
284620.125,299197.78125
280325.25,294694.3125
276089.28125,290252.625
271911.9375,285872.0625
267792.03125,281552.6875
263729.75,277292.59375
259723.5,273091.6875
255773.078125,268949.0
251877.328125,264863.90625
248036.078125,260835.734375
244248.671875,256864.171875
240514.34375,252947.828125
236832.203125,249086.359375
233201.828125,245279.25
229622.703125,241525.3125
226093.625,237824.578125
222614.734375,234175.53125
219184.640625,230578.296875
215803.28125,227032.109375
212470.046875,223536.015625
209184.046875,220089.640625
205944.90625,216692.59375
202752.203125,213343.59375
199604.859375,210042.515625
196502.703125,206788.5625
193444.84375,203581.109375
190430.984375,200420.15625
187460.71875,197304.140625
184533.015625,194232.78125
181647.375,191206.359375
178803.96875,188223.03125
176001.1875,185283.0
173239.265625,182385.5625
170517.609375,179530.21875
167835.40625,176716.453125
165192.515625,173943.921875
162588.328125,171211.109375
160021.6875,168518.875
157493.21875,165865.390625
155001.375,163251.359375
152546.59375,160675.109375
150127.5625,158137.375
147744.671875,155636.53125
145396.484375,153172.578125
143083.265625,150745.328125
140804.5,148353.984375
138559.46875,145997.75
136347.59375,143676.65625
134168.9375,141389.96875
132022.640625,139137.65625
129908.5859375,136918.71875
127826.0703125,134732.859375
125774.640625,132579.921875
123754.2265625,130458.9375
121764.03125,128370.15625
119804.0546875,126312.640625
117873.5078125,124285.8984375
115972.1015625,122289.9765625
114099.640625,120324.0546875
112255.4453125,118387.859375
110439.1640625,116481.1171875
108650.6796875,114603.140625
106889.3984375,112753.7578125
105154.9140625,110932.6796875
103447.0546875,109139.1796875
101765.28125,107373.1171875
100109.203125,105633.9453125
98478.515625,103921.546875
96873.078125,102235.4609375
95292.296875,100575.515625
93736.1640625,98940.6953125
92203.671875,97331.25
90695.125,95746.6796875
89209.859375,94186.6796875
87747.828125,92650.5
86308.296875,91138.3359375
84891.3671875,89649.7578125
83496.4453125,88184.1015625
82123.3125,86741.515625
80771.8203125,85321.546875
79441.4921875,83923.28125
78131.75,82547.390625
76843.0078125,81192.75
75574.3125,79859.3515625
74325.5390625,78547.09375
73096.7109375,77255.4609375
71887.265625,75984.171875
70696.921875,74732.8671875
69525.4453125,73501.421875
68372.59375,72289.625
67238.234375,71096.7890625
66121.6953125,69922.9921875
65023.2109375,68767.8515625
63942.203125,67631.0390625
62878.40234375,66512.546875
61831.8515625,65411.72265625
60801.953125,64328.578125
59788.609375,63262.76953125
58791.5859375,62214.25
57810.84375,61182.43359375
56845.73046875,60167.23828125
55896.43359375,59168.328125
54962.2890625,58185.734375
54043.4609375,57218.9296875
53139.578125,56267.65234375
52250.2421875,55331.96875
51375.56640625,54411.34375
50515.10546875,53505.7578125
49668.7734375,52614.91796875
48836.27734375,51738.53515625
48017.44140625,50876.5390625
47212.02734375,50028.609375
46419.8984375,49194.59765625
45640.78515625,48374.14453125
44874.54296875,47567.2734375
44120.953125,46773.734375
43379.859375,45992.9921875
42650.9296875,45225.234375
41934.07421875,44470.1796875
41229.26953125,43727.73046875
40536.19140625,42997.5078125
39854.67578125,42279.2578125
39184.35546875,41573.046875
38525.4296875,40878.6875
37877.53515625,40195.61328125
37240.328125,39524.1640625
36614.0,38863.90234375
35998.0859375,38214.5234375
35392.5078125,37576.09375
34797.1875,36948.328125
34211.90625,36331.14453125
33636.5546875,35724.390625
33070.9453125,35127.8359375
32514.982421875,34541.31640625
31968.388671875,33964.6484375
31431.080078125,33397.7265625
30902.884765625,32840.546875
30383.8828125,32292.705078125
29873.58984375,31754.1796875
29372.0703125,31224.609375
28878.990234375,30704.298828125
28394.541015625,30192.66015625
27918.26953125,29689.978515625
27450.36328125,29195.744140625
26990.40625,28709.984375
26538.412109375,28232.4453125
26094.091796875,27763.2421875
25657.62109375,27302.080078125
25228.625,26848.861328125
24807.20703125,26403.296875
24392.875,25965.544921875
23985.90234375,25535.423828125
23586.056640625,25112.609375
23193.1015625,24697.09375
22806.9921875,24288.93359375
22427.685546875,23887.66015625
22054.982421875,23493.458984375
21688.853515625,23106.16015625
21329.103515625,22725.62109375
20975.724609375,22351.51953125
20628.49609375,21984.1953125
20287.513671875,21623.205078125
19952.44140625,21268.525390625
19623.3515625,20920.013671875
19300.015625,20577.599609375
18982.44140625,20241.322265625
18670.525390625,19910.955078125
18364.208984375,19586.3359375
18063.212890625,19267.4453125
17767.6484375,18954.279296875
17477.412109375,18646.619140625
17192.33203125,18344.35546875
16912.333984375,18047.53515625
16637.380859375,17755.88671875
16367.2724609375,17469.423828125
16102.0791015625,17188.07421875
15841.6640625,16911.73046875
15585.87109375,16640.43359375
15334.8466796875,16373.86328125
15088.1962890625,16112.1083984375
14846.107421875,15855.0576171875
14608.37109375,15602.623046875
14374.970703125,15354.6259765625
14145.732421875,15111.1337890625
13920.7255859375,14872.107421875
13699.826171875,14637.251953125
13482.9189453125,14406.7275390625
13269.9951171875,14180.2900390625
13060.904296875,13957.9951171875
12855.6904296875,13739.767578125
12654.2646484375,13525.380859375
