train_loss,valid_loss
15828287.0,15763174.0
15766752.0,15728067.0
15700613.0,15682194.0
15637425.0,15621143.0
15560787.0,15585970.0
15478846.0,15546676.0
15428993.0,15440496.0
15375912.0,15388539.0
15288264.0,15349276.0
15211194.0,15221376.0
15159094.0,15153866.0
15088649.0,15188539.0
15016722.0,15140065.0
14966364.0,15042546.0
14894570.0,14976409.0
14849353.0,14941998.0
14787256.0,14974927.0
14743965.0,14951667.0
14693770.0,14864234.0
14658741.0,14814090.0
14607964.0,14804281.0
14581142.0,14734945.0
14528102.0,14684262.0
14498801.0,14632562.0
14441962.0,14557657.0
14404090.0,14493947.0
14353442.0,14471604.0
14312282.0,14424307.0
14270123.0,14418565.0
14220578.0,14428661.0
14186361.0,14360501.0
14139267.0,14330904.0
14102269.0,14314743.0
14062038.0,14242222.0
14024999.0,14211973.0
13984553.0,14196181.0
13946626.0,14154493.0
13911040.0,14158968.0
13867498.0,14154340.0
13834209.0,14113514.0
13795490.0,14110293.0
13756868.0,14086240.0
13722644.0,13986496.0
13686363.0,13961963.0
13645958.0,13979995.0
13616790.0,13865881.0
13575715.0,13841103.0
13539100.0,13894869.0
13503946.0,13835205.0
13463001.0,13779109.0
13430520.0,13785209.0
13392650.0,13768230.0
13358986.0,13679426.0
13323659.0,13635896.0
13288614.0,13630178.0
13255132.0,13556958.0
13219576.0,13502003.0
13185733.0,13493606.0
13150745.0,13452073.0
13117792.0,13387128.0
13083001.0,13358520.0
13049175.0,13334274.0
13016253.0,13283458.0
12981450.0,13249813.0
12949024.0,13242740.0
12915099.0,13222151.0
12881916.0,13180444.0
12849211.0,13154096.0
12815614.0,13137423.0
12783339.0,13092987.0
12750037.0,13050208.0
12717336.0,13029872.0
12684748.0,12999931.0
12652196.0,12955476.0
12619944.0,12926996.0
12587830.0,12902159.0
12555939.0,12860975.0
12524036.0,12824998.0
12492525.0,12803595.0
12460835.0,12778775.0
12429662.0,12750891.0
12398395.0,12731394.0
12367419.0,12714455.0
12336529.0,12690411.0
12305790.0,12662475.0
12275332.0,12636513.0
12244792.0,12609341.0
12214442.0,12576512.0
12184325.0,12544445.0
12154089.0,12518985.0
12124174.0,12493812.0
12094351.0,12460956.0
12064645.0,12430935.0
12035084.0,12407109.0
12005568.0,12378939.0
11976211.0,12349327.0
11946932.0,12326597.0
11917676.0,12304189.0
11888605.0,12277163.0
11859590.0,12253094.0
11830665.0,12229461.0
11801790.0,12202538.0
11773027.0,12175701.0
11744329.0,12148999.0
11715727.0,12121207.0
11687167.0,12096187.0
11658730.0,12071477.0
11630413.0,12043965.0
11602077.0,12019138.0
11573831.0,11995477.0
11545705.0,11968889.0
11517654.0,11944801.0
11489617.0,11923005.0
11461618.0,11900019.0
11433652.0,11876738.0
11405753.0,11852750.0
11377892.0,11826059.0
11350091.0,11796541.0
11322362.0,11762347.0
11294640.0,11730918.0
11267055.0,11695918.0
11239538.0,11658976.0
