train_loss,valid_loss
17579028.0,18239398.0
17538250.0,18198702.0
17497534.0,18157798.0
17456904.0,18117334.0
17416340.0,18076292.0
17375838.0,18035960.0
17335428.0,17995820.0
17295084.0,17955090.0
17254812.0,17915008.0
17214630.0,17874860.0
17174494.0,17834452.0
17134458.0,17794962.0
17094482.0,17754642.0
17054568.0,17715140.0
17014750.0,17675282.0
16974996.0,17635272.0
16935320.0,17597064.0
16895726.0,17556414.0
16856200.0,17517850.0
16816744.0,17478434.0
16777360.0,17439516.0
16738041.0,17401072.0
16698825.0,17361086.0
16659673.0,17324292.0
16620578.0,17284070.0
16581551.0,17246694.0
16542603.0,17208294.0
16503726.0,17169920.0
16464927.0,17132538.0
16426192.0,17093696.0
16387527.0,17057600.0
16348935.0,17018588.0
16310406.0,16981814.0
16271933.0,16944136.0
16233555.0,16907620.0
16195210.0,16869902.0
16156953.0,16832990.0
16118757.0,16796730.0
16080633.0,16758452.0
16042554.0,16723404.0
16004563.0,16685079.0
15966640.0,16650136.0
15928773.0,16611453.0
15890964.0,16576637.0
15853238.0,16538744.0
15815553.0,16502666.0
15777978.0,16465400.0
15740448.0,16428797.0
15702999.0,16392627.0
15665630.0,16353766.0
15628329.0,16319932.0
15591116.0,16279123.0
15553980.0,16247516.0
15516945.0,16202688.0
15480052.0,16178252.0
15443348.0,16123115.0
15407141.0,16115799.0
15371296.0,16040806.0
15337023.0,16041712.0
15298309.0,15981289.0
15260431.0,15944697.0
15223292.0,15929542.0
15187764.0,15862095.0
15152627.0,15852277.0
15114926.0,15809196.0
15078398.0,15758011.0
15042869.0,15747416.0
15006756.0,15688714.0
14970111.0,15661435.0
14933763.0,15635709.0
14898469.0,15578401.0
14863332.0,15562857.0
14827123.0,15516021.0
14791010.0,15474471.0
14755604.0,15454300.0
14720252.0,15399160.0
14684764.0,15376793.0
14648947.0,15336850.0
14613486.0,15290992.0
14578476.0,15269898.0
14543390.0,15216471.0
14508212.0,15191878.0
14472899.0,15150684.0
14437983.0,15112107.0
14403433.0,15082764.0
14369590.0,15040172.0
14335587.0,15006926.0
14302704.0,14969723.0
14265273.0,14920958.0
14228825.0,14889236.0
14193888.0,14852868.0
14160534.0,14820537.0
14127792.0,14777650.0
14092078.0,14738064.0
14056307.0,14697781.0
14021083.0,14673473.0
13987479.0,14624330.0
13954859.0,14604841.0
13919938.0,14543654.0
13885381.0,14534149.0
13850499.0,14469076.0
13818377.0,14482836.0
13786810.0,14396044.0
13755759.0,14397602.0
13715410.0,14350031.0
13679971.0,14284498.0
13650074.0,14307219.0
13616261.0,14225154.0
13580415.0,14201244.0
13544561.0,14191852.0
13513284.0,14112855.0
13482573.0,14115054.0
13444466.0,14079664.0
13411097.0,14005355.0
13381112.0,14020404.0
13345259.0,13961045.0
13310116.0,13906882.0
13278884.0,13915548.0
13246218.0,13848679.0
13212062.0,13821273.0
13177444.0,13811916.0
13145969.0,13730284.0
13115218.0,13745714.0
13079688.0,13687177.0
13047301.0,13654352.0
13018393.0,13639746.0
12993831.0,13591636.0
12950701.0,13546091.0
12915303.0,13527493.0
12887015.0,13499086.0
12857817.0,13457428.0
12824463.0,13435860.0
12785531.0,13378651.0
12758394.0,13381870.0
12731477.0,13310553.0
12688374.0,13299493.0
12661825.0,13265353.0
12640601.0,13207964.0
12594272.0,13249540.0
12583636.0,13137703.0
12567160.0,13201127.0
12535482.0,13112202.0
12478557.0,13122176.0
12460313.0,13033784.0
12437459.0,13057733.0
12411442.0,12962453.0
12351161.0,13025049.0
12355546.0,12872047.0
12301684.0,12987710.0
12293450.0,12811344.0
12231921.0,12794670.0
12214331.0,12845271.0
12173120.0,12741947.0
12145806.0,12742866.0
12117388.0,12697040.0
12071965.0,12684234.0
12048860.0,12623790.0
12010067.0,12599932.0
11976962.0,12592636.0
11952987.0,12487567.0
11912719.0,12488824.0
11884653.0,12510087.0
11855483.0,12423617.0
11821470.0,12410557.0
11793217.0,12366240.0
11758511.0,12314603.0
11728721.0,12310231.0
11699776.0,12300920.0
11665767.0,12235187.0
11638502.0,12194921.0
11606779.0,12185610.0
11574847.0,12148526.0
11547007.0,12112468.0
11514051.0,12094692.0
11485848.0,12027125.0
11456427.0,12010137.0
11423184.0,12027682.0
11398221.0,11942420.0
11367674.0,11939083.0
11337156.0,11887232.0
11306397.0,11841716.0
11277345.0,11870881.0
11250394.0,11776597.0
11218190.0,11762199.0
11188828.0,11751634.0
11158861.0,11694905.0
11132158.0,11708018.0
11102780.0,11619653.0
11071557.0,11608952.0
11042019.0,11611321.0
11013897.0,11530694.0
10986844.0,11536397.0
10957152.0,11479798.0
10925909.0,11463255.0
10897545.0,11446187.0
10868930.0,11375301.0
10842346.0,11393597.0
10811931.0,11331062.0
10782836.0,11301469.0
10753651.0,11289143.0
10725263.0,11244833.0
10698123.0,11237985.0
10670412.0,11161848.0
10643136.0,11186341.0
10613306.0,11126098.0
10584223.0,11102107.0
10555570.0,11079091.0
10527500.0,11033395.0
10499974.0,11023332.0
10472714.0,10969584.0
10445712.0,10985654.0
10419196.0,10891643.0
10394433.0,10935300.0
10366581.0,10848445.0
10339811.0,10871339.0
10311075.0,10795522.0
10281025.0,10796408.0
10250967.0,10750884.0
10223006.0,10710556.0
10197014.0,10725547.0
10172313.0,10638418.0
10148783.0,10676420.0
10121342.0,10594011.0
10092986.0,10602630.0
10063617.0,10546293.0
10034139.0,10531119.0
10005856.0,10502854.0
9979524.0,10457017.0
9954299.0,10464510.0
9929661.0,10393791.0
9904857.0,10419949.0
9878332.0,10341323.0
9850980.0,10350003.0
9822368.0,10298098.0
9793811.0,10278279.0
9766239.0,10254503.0
9740020.0,10209044.0
9714729.0,10206998.0
9690276.0,10155160.0
9666476.0,10170785.0
9643501.0,10094904.0
9619687.0,10124057.0
9593440.0,10042904.0
9563973.0,10051356.0
9533464.0,10000147.0
9505535.0,9964967.0
9480543.0,9972114.0
